transfer_budget,salary_budget,feasible,team_index,GF_index,GA_index,GK,CB1,CB2,CB3,CM1,CM2,CM3,CM4,CM5,ST1,ST2
190000000,7000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,8000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,9000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,10000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,11000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,12000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,13000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,14000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,15000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
190000000,16000000,True,2.14,5.59,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Heung Min Son
190000000,17000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Heung Min Son
190000000,18000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Heung Min Son
190000000,19000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Khuất Văn Khang,Nicholas Mickelson,Heung Min Son,Nguyễn Xuân Son
190000000,20000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Heung Min Son
190000000,21000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Heung Min Son
190000000,22000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Heung Min Son
190000000,23000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Heung Min Son
190000000,24000000,True,2.15,5.6,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Heung Min Son,Nguyễn Xuân Son
190000000,25000000,True,2.34,5.79,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Văn Trường,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Lionel Messi
190000000,26000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,27000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Nguyễn Xuân Son,Lionel Messi
190000000,28000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Lionel Messi,Nguyễn Xuân Son
190000000,29000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,30000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,31000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,32000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,33000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,34000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,35000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,36000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,37000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,38000000,True,2.36,5.81,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Khuất Văn Khang,Supachok Sarachat,Nicholas Mickelson,Lionel Messi,Nguyễn Xuân Son
190000000,39000000,True,2.4,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Supachok Sarachat,Heung Min Son,Lionel Messi
190000000,40000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Heung Min Son,Lionel Messi
190000000,41000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Supachok Sarachat,Nicholas Mickelson,Heung Min Son,Lionel Messi
190000000,42000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Heung Min Son,Lionel Messi
190000000,43000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Khuất Văn Khang,Supachok Sarachat,Nicholas Mickelson,Heung Min Son,Lionel Messi
190000000,44000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Supachok Sarachat,Khuất Văn Khang,Nicholas Mickelson,Heung Min Son,Lionel Messi
190000000,45000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Lionel Messi,Heung Min Son
190000000,46000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Supachok Sarachat,Khuất Văn Khang,Nicholas Mickelson,Lionel Messi,Heung Min Son
190000000,47000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Lionel Messi,Heung Min Son
190000000,48000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Heung Min Son,Lionel Messi
190000000,49000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Heung Min Son,Lionel Messi
190000000,50000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Heung Min Son,Lionel Messi
190000000,51000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Heung Min Son,Lionel Messi
190000000,52000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Heung Min Son,Lionel Messi
190000000,53000000,True,2.41,5.85,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Lionel Messi,Heung Min Son
190000000,54000000,True,2.44,5.89,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Văn Trường,Khuất Văn Khang,Nguyễn Đình Bắc,Harry Kane,Lionel Messi
190000000,55000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,56000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,57000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,58000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,59000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,60000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,61000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,62000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Lionel Messi,Harry Kane
190000000,63000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,64000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,65000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,66000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Khuất Văn Khang,Supachok Sarachat,Nicholas Mickelson,Lionel Messi,Harry Kane
190000000,67000000,True,2.46,5.91,3.45,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,68000000,True,2.47,5.93,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Phạm Tuấn Hải,Nguyễn Đình Bắc,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,69000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,70000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,71000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,72000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,73000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,74000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,75000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Supachok Sarachat,Nicholas Mickelson,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,76000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,77000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,78000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Harry Kane,Lionel Messi
190000000,79000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,80000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Harry Kane,Lionel Messi
190000000,81000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Supachok Sarachat,Khuất Văn Khang,Nicholas Mickelson,Harry Kane,Lionel Messi
190000000,82000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Khuất Văn Khang,Supachok Sarachat,Nicholas Mickelson,Harry Kane,Lionel Messi
190000000,83000000,True,2.48,5.94,3.46,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Heung Min Son,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Lionel Messi,Harry Kane
190000000,84000000,True,2.5,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Lionel Messi
190000000,85000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Supachok Sarachat,Khuất Văn Khang,Nicholas Mickelson,Lionel Messi,Nguyễn Xuân Son
190000000,86000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,87000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Lionel Messi,Nguyễn Xuân Son
190000000,88000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,89000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Neymar Jr,Nguyễn Công Phượng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,90000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Neymar Jr,Nguyễn Công Phượng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Supachok Sarachat,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Lionel Messi
190000000,91000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Neymar Jr,Nguyễn Công Phượng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Supachok Sarachat,Nicholas Mickelson,Lionel Messi,Nguyễn Xuân Son
190000000,92000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Lionel Messi,Nguyễn Xuân Son
190000000,93000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Khuất Văn Khang,Supachok Sarachat,Nguyễn Xuân Son,Lionel Messi
190000000,94000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Neymar Jr,Nguyễn Công Phượng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Supachok Sarachat,Khuất Văn Khang,Nguyễn Xuân Son,Lionel Messi
190000000,95000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Supachok Sarachat,Nicholas Mickelson,Nguyễn Xuân Son,Lionel Messi
190000000,96000000,True,2.51,5.84,3.34,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Neymar Jr,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nicholas Mickelson,Supachok Sarachat,Lionel Messi,Nguyễn Xuân Son
